Telescope Time,Observation1,Observation2,Strategy,Detection Prob,Integrated Prob Area,Filters,Exposure1,Exposure2,Distance,Coverage_deg,TT/area,Prob01,Prob02,TTime1,TTime2
30281.714719218897,0.5,1.5,Telescope Time 10%,40.32000000000001,0.8,ri,2400.0,2400.0,165.35648523861934,392.789425958826,77.0940170940171,72.0,56.0,15140.857359609448,15140.857359609448
35451.76357371968,0.5,1.5,Early discovery,40.47,0.8,ri,1200.0,1200.0,165.35648523861934,134.28698323378669,264.0,71.0,57.0,17725.88178685984,17725.88178685984
41696.108294090765,1.0,2.0,Late discovery,39.75,0.8,zi,2400.0,2400.0,165.35648523861934,298.78853769517536,139.5505617977528,75.0,53.0,20848.054147045383,20848.054147045383
55863.38502525527,0.5,1.5,Reference,0.0,0.9,zz,90.0,90.0,165.35648523861934,698.2923128156908,80.00000000000001,0.0,0.0,27931.692512627636,27931.692512627636
59690.564047418186,1.0,1.0,Top,70.56,0.9,zg,2400.0,2400.0,157.20502824435255,26.857396646757337,2222.5,84.0,84.0,2417.1656982081604,2417.1656982081604
4162.896480247387,0.5,0.5,Telescope Time 10%,63.99492824502894,0.9,rg,2400.0,2400.0,157.20502824435255,60.42914245520401,68.88888888888889,80.0,79.99366030628617,2081.4482401236937,2081.4482401236937
4834.331396416321,0.5,0.5,Early discovery,65.61596340221597,0.9,rg,2400.0,2400.0,157.20502824435255,26.857396646757337,180.0,81.0,81.00736222495799,2417.1656982081604,2417.1656982081604
38943.22513779814,0.5,2.0,Late discovery,63.91,0.9,iz,2400.0,2400.0,157.20502824435255,40.286094970136006,966.6666666666666,83.0,77.0,19471.61256889907,19471.61256889907
5371.479329351466,0.5,1.5,Reference,43.55,0.9,ii,90.0,90.0,157.20502824435255,67.14349161689334,79.99999999999997,67.0,65.0,2685.739664675733,2685.739664675733
2081.4482401236937,0.5,0.5,Top,56.27070625769436,0.9,ig,2400.0,2400.0,228.12878263525292,50.35761871267,41.333333333333336,75.0,75.02760834359248,9064.371368280601,9064.371368280601
4095.7529886304937,0.5,0.5,Telescope Time 10%,53.280893336739474,0.9,rg,2400.0,2400.0,228.12878263525292,63.78631703604867,64.21052631578948,73.0,72.9875251188212,2047.8764943152469,2047.8764943152469
4632.900921565641,0.5,0.5,Early discovery,51.83492006477898,0.9,rg,1200.0,1200.0,228.12878263525292,36.928920389291335,125.45454545454547,72.0,71.99294453441526,2316.4504607828203,2316.4504607828203
34914.615640784534,0.5,1.5,Late discovery,51.00000000000001,0.9,rz,2400.0,2400.0,228.12878263525292,50.35761871267,693.3333333333333,75.0,68.0,17457.307820392267,17457.307820392267
5371.479329351466,0.5,1.5,Reference,26.5,0.9,ii,90.0,90.0,228.12878263525292,67.14349161689334,79.99999999999997,53.0,50.0,2685.739664675733,2685.739664675733
38003.21625516163,1.0,1.0,Top,62.41,0.9,zg,2400.0,2400.0,212.28824691208544,16.785872904223336,2263.9999999999995,79.0,79.0,1309.2980865294198,1309.2980865294198
2282.8787149743735,0.5,0.5,Telescope Time 10%,57.75471555853014,0.9,rg,2400.0,2400.0,212.28824691208544,33.57174580844667,68.0,76.0,75.99304678753967,1141.4393574871867,1141.4393574871867
2618.5961730588397,0.5,0.5,Early discovery,56.24401819222163,0.9,rg,1200.0,1200.0,212.28824691208544,16.785872904223336,155.99999999999997,75.0,74.99202425629552,1309.2980865294198,1309.2980865294198
35653.19404857037,0.5,1.5,Late discovery,57.0,0.9,rz,2400.0,2400.0,212.28824691208544,30.214571227602004,1180.0,76.0,75.0,17826.597024285184,17826.597024285184
2954.313631143307,0.5,1.5,Reference,29.68000000000001,0.9,ii,90.0,90.0,212.28824691208544,36.928920389291335,80.0,56.0,53.0,1477.1568155716534,1477.1568155716534
16920.159887457125,0.5,0.5,Top,54.7826245263084,0.9,ig,2400.0,2400.0,252.9052988912967,83.92936452111668,201.60000000000002,74.0,74.03057368420055,10037.951996725555,10037.951996725555
17054.44687069091,0.5,0.5,Telescope Time 10%,53.252080451341364,0.9,rg,2400.0,2400.0,252.9052988912967,235.0022206591267,72.57142857142858,73.0,72.94805541279638,8527.223435345455,8527.223435345455
20075.90399345111,0.5,0.5,Early discovery,51.817986947375616,0.9,rg,1200.0,1200.0,252.9052988912967,83.92936452111668,239.2,72.0,71.96942631579945,10037.951996725555,10037.951996725555
